pred,actual
-0.0017632287613777997,-0.008016314922730805
0.003344879641394183,-0.0034283812973570083
-0.0011042450936964432,0.0018256861788026324
0.001807602073725656,0.014114629309846638
-0.0010303114529301993,-0.0014779006799081618
-0.0002619006691326753,0.00566597189372442
0.0009904248564542861,-0.0006710555783868699
0.00034063148457219583,0.0007509755941104146
0.0006345684118649331,-0.0037313402367431525
0.00133224075617,-0.005616897183990499
-0.00040037453880203966,0.008805260963896
0.002483279153322915,0.012313502764936146
-0.0023449686858401098,0.0021943252026270788
0.0012803044743556757,0.002921374261968035
-0.00021040938673455578,0.0008119284117831249
0.0012274916015588833,0.005260365527706368
0.0006514873594034576,-0.0006517852510764532
0.0001940475780557449,0.007556774896180896
0.000794314643760341,-0.0006006499345398986
9.844725791219311e-05,-0.016105744611597972
0.00014845273999153363,0.012493688211609788
0.003243003911197917,0.01068444607751462
-0.002897163339837583,-0.0031863375266721894
0.001533993163526981,0.0023104108269635937
0.0007755476890345392,0.008241457963390042
-0.0007909419029785703,0.0005705832608251526
0.0013325207631065261,0.0057423415255595245
0.00019756223102507242,-0.0009489536011326738
0.0001953826161351646,-0.013674255653625456
0.0007459584674995856,0.009579763275017639
0.002543663449249056,0.005821250684729495
-0.00200016403547687,-0.0048034698371121065
0.0014340311399991812,-0.006005322001165325
0.0009568405375903755,0.001264199922982101
-1.097663723026443e-06,0.02112288421741404
0.001502579603155807,0.0003479475462115911
-0.002434033668459068,-0.003786751350190576
0.0021545105972606837,0.0017063496993998672
0.0004089300834260179,-0.001658155060430544
-1.4894028722567398e-06,0.005229094697149161
0.0022951404821676125,0.00800782894888763
-0.0015406253795967606,-0.0011932620709189656
0.0009352639822590714,-0.010193100883444606
0.0005921194532827467,0.005141103203274655
0.0016279104791603327,0.010304127925951478
-0.00036957674648052663,-0.0065285190034379825
2.0223452982470747e-05,-0.001122238087346461
0.0016783449007238271,0.011201787981366396
-0.0003162619114155385,-0.0019245297153407392
3.852225555633915e-05,-0.0028710915621273925
0.0014975863965205338,-0.006482917484461503
0.00011717021331203448,0.006318059504952345
0.001318177755373684,0.0056491496501236416
0.00021801639253005156,0.008904173912846591
-0.0005711100713116091,0.0032365354015160275
0.0008071724657556789,-0.0014021878490156903
-0.0006384450573273526,-0.0030549644525015296
0.002363016947151131,-0.002799795225030266
-0.0004234330042574008,0.008630626525532925
0.002105524244601753,0.0011164855071790214
-0.0015947472786433936,-0.0020135845401164643
0.0015292510777711321,-0.0072390590731691296
0.0003647768820007613,0.001091122364688113
0.0013721238188593166,-0.012334336350379616
0.0006913022386283441,0.011099194174331695
0.0012604487020502209,-0.00037463099831791524
-0.0006014969575927065,0.0014454931932483817
-0.00021884284235251794,-0.009456980649108493
0.002141355517060184,0.007444797710585593
-0.0009251311814361118,-0.01455068829580164
0.002540872266360239,-0.01202135494776202
-0.0006760456820791294,-0.0020565070133361507
0.004307551502290785,-0.005780602724641426
-0.0034205054960029235,-0.002208160119998248
0.004730692367215017,-0.00875854812743615
-0.003509590089861514,0.008731248071466746
0.003963310002677689,0.011964576270872662
-0.002783143682659528,0.0002130100613548791
0.00046476933780525975,-0.004576430353515626
0.000677309678717597,0.01020914263474304
-0.00021021911442176133,0.0031784486665891176
0.001216379672949186,-0.01573051358686217
-0.0009833006115252951,-0.0034354388154940185
0.0036197412514629157,0.009128437077573048
-0.0009072142141065553,0.012556739721478527
0.0005732869276657837,0.01032612390701182
-0.0011547679954360124,0.0013434298232750663
-5.7074571154114295e-05,-5.835618166138978e-06
0.0014777026487544642,0.005090947698625836
0.00022306443402930753,0.001649398844549843
0.0007861432817330982,-0.00024130405535727206
0.00017794210418875522,0.004837813139759728
0.0009384369642100321,0.011715927882596233
-6.79230566347222e-05,-0.0020816677921287052
-0.00017589269965856413,0.0011647735102702228
0.0010952175204108627,0.0009163899374069473
0.0006141300437736419,0.002501874243978186
0.000430698492184467,-0.002706123039226127
0.0008860476470105016,-0.0073807894850155265
0.00011918139505895375,0.0070010425881694704
0.002186650962826331,0.0002488018529340774
-0.0013666394614572086,-0.007367046509680453
0.0016008984728304032,-0.005975035585443322
0.0006868819148182492,0.00802787620486467
0.0009282470570490808,0.0011160825806737495
5.964795873136808e-05,0.0015028090913065117
-0.00017823492839386113,0.011847649793331305
0.0013191325516630492,-0.00019981663563317653
-0.0014489110043371944,-0.0011152197300303701
0.002281669662353547,0.0025808546645145203
-0.00034223529394417085,0.0027103813151374556
0.0011131145147902366,0.008503672791998707
0.0003502672863382461,0.0023446558536817097
-0.0005666323672933737,-0.000393860697500914
0.0013499407086945414,0.007664386564552705
0.00024006376437912813,0.0025213273947457537
0.0002997131887945148,-0.0025259318472709014
0.0006224913240542307,-0.001562130321101196
0.0008755001197029433,-0.003065171894990004
0.0007784869936717786,0.003933590015736899
0.0012666687029323498,0.0015724312002203256
-0.00022796635802913023,0.0009073212238914774
0.0006591911382649585,-0.004083652583445674
0.0006130927191858593,0.0026755639309195
0.0006743861170577237,0.006195317856513505
0.0007303914667902145,0.005084444409779065
-0.00046011785404020955,0.005448765178485582
0.0010010829326023707,0.0010166989647510949
-0.0005755848478118386,0.0007410719362856977
0.0015319510969931116,0.010208065293514812
0.00018331718122310825,-0.008763028841120457
-1.5564461731565338e-05,0.0055170270744306915
0.001917763600142619,0.0028262026252154904
-0.0002688491002842408,0.006389375498743188
0.00014139972199855855,-0.013927543241993745
0.001488125877779023,-0.007816403936922511
0.00016073167155750134,-0.007140265531926926
0.0030975387226386264,0.01079203564940956
-0.0012236812999636415,-0.001558102589770738
0.0017504747623795502,-0.02314909375473495
-0.001729680698294378,-0.005142620237842288
0.005283801532916632,0.011090468702846357
-0.002627639242990032,0.0008133101292933098
0.002085788949306888,-0.004960171878030217
