pred,actual
0.0,-0.008016314922730805
0.0,-0.0034283812973570083
0.0,0.0018256861788026324
0.0,0.014114629309846638
0.0,-0.0014779006799081618
0.0,0.00566597189372442
0.0,-0.0006710555783868699
0.0,0.0007509755941104146
0.0,-0.0037313402367431525
0.0,-0.005616897183990499
0.0,0.008805260963896
0.0,0.012313502764936146
0.0,0.0021943252026270788
0.0,0.002921374261968035
0.0,0.0008119284117831249
0.0,0.005260365527706368
0.0,-0.0006517852510764532
0.0,0.007556774896180896
0.0,-0.0006006499345398986
0.0,-0.016105744611597972
0.0,0.012493688211609788
0.0,0.01068444607751462
0.0,-0.0031863375266721894
0.0,0.0023104108269635937
0.0,0.008241457963390042
0.0,0.0005705832608251526
0.0,0.0057423415255595245
0.0,-0.0009489536011326738
0.0,-0.013674255653625456
0.0,0.009579763275017639
0.0,0.005821250684729495
0.0,-0.0048034698371121065
0.0,-0.006005322001165325
0.0,0.001264199922982101
0.0,0.02112288421741404
0.0,0.0003479475462115911
0.0,-0.003786751350190576
0.0,0.0017063496993998672
0.0,-0.001658155060430544
0.0,0.005229094697149161
0.0,0.00800782894888763
0.0,-0.0011932620709189656
0.0,-0.010193100883444606
0.0,0.005141103203274655
0.0,0.010304127925951478
0.0,-0.0065285190034379825
0.0,-0.001122238087346461
0.0,0.011201787981366396
0.0,-0.0019245297153407392
0.0,-0.0028710915621273925
0.0,-0.006482917484461503
0.0,0.006318059504952345
0.0,0.0056491496501236416
0.0,0.008904173912846591
0.0,0.0032365354015160275
0.0,-0.0014021878490156903
0.0,-0.0030549644525015296
0.0,-0.002799795225030266
0.0,0.008630626525532925
0.0,0.0011164855071790214
0.0,-0.0020135845401164643
0.0,-0.0072390590731691296
0.0,0.001091122364688113
0.0,-0.012334336350379616
0.0,0.011099194174331695
0.0,-0.00037463099831791524
0.0,0.0014454931932483817
0.0,-0.009456980649108493
0.0,0.007444797710585593
0.0,-0.01455068829580164
0.0,-0.01202135494776202
0.0,-0.0020565070133361507
0.0,-0.005780602724641426
0.0,-0.002208160119998248
0.0,-0.00875854812743615
0.0,0.008731248071466746
0.0,0.011964576270872662
0.0,0.0002130100613548791
0.0,-0.004576430353515626
0.0,0.01020914263474304
0.0,0.0031784486665891176
0.0,-0.01573051358686217
0.0,-0.0034354388154940185
0.0,0.009128437077573048
0.0,0.012556739721478527
0.0,0.01032612390701182
0.0,0.0013434298232750663
0.0,-5.835618166138978e-06
0.0,0.005090947698625836
0.0,0.001649398844549843
0.0,-0.00024130405535727206
0.0,0.004837813139759728
0.0,0.011715927882596233
0.0,-0.0020816677921287052
0.0,0.0011647735102702228
0.0,0.0009163899374069473
0.0,0.002501874243978186
0.0,-0.002706123039226127
0.0,-0.0073807894850155265
0.0,0.0070010425881694704
0.0,0.0002488018529340774
0.0,-0.007367046509680453
0.0,-0.005975035585443322
0.0,0.00802787620486467
0.0,0.0011160825806737495
0.0,0.0015028090913065117
0.0,0.011847649793331305
0.0,-0.00019981663563317653
